SN,latitude,longitude,x,y,species,code,dia_cm,height_m,class
8865,27.42095468,85.05380436,307611,3034566,Alnus nepalensis,,26,25,1
8866,27.4197555,85.05555869,307782,3034431,Anogeissus latifolia,,84,28,1
8867,27.41980443,85.05836851,308060,3034432,Bombax ceiba,,10,25,3
8868,27.41933538,85.05810238,308033,3034380,Cedrela toona,,72,16,4
8869,27.41689332,85.05870564,308088,3034109,Abies spp,,97,30,4
8870,27.4227235,85.05452752,307685,3034761,Acacia catechu,,67,20,2
8871,27.41798185,85.05898478,308118,3034229,Adina cardifolia,,22,28,3
8872,27.42226182,85.05853952,308081,3034704,Albizia spp,,40,30,4
8873,27.42374099,85.0567962,307911,3034870,Alnus nepalensis,,81,28,2
8874,27.41957628,85.06220463,308439,3034401,Anogeissus latifolia,,88,26,4
8875,27.42206717,85.05216776,307451,3034692,Bombax ceiba,,28,22,1
8876,27.42306313,85.05223633,307459,3034802,Abies spp,,27,16,4
8877,27.42029567,85.05788809,308013,3034487,Acacia catechu,,80,18,4
8878,27.42561953,85.05472046,307709,3035082,Adina cardifolia,,78,22,3
8879,27.42312653,85.05428498,307662,3034806,Albizia spp,,84,23,1
8880,27.42224168,85.05194563,307429,3034712,Alnus nepalensis,,26,16,1
8881,27.41933665,85.05617927,307843,3034383,Anogeissus latifolia,,13,21,1
8882,27.42092319,85.05491999,307721,3034561,Bombax ceiba,,52,27,3
8883,27.42393829,85.0539071,307626,3034897,Cedrela toona,,79,17,3
8884,27.41973374,85.05801881,308025,3034425,Dalbergia sissoo,,14,16,4
8885,27.42440285,85.0563467,307868,3034945,Eugenia Jambolana,,13,21,2
8886,27.42264474,85.05461437,307694,3034752,Hymenodictyon excelsum,,91,29,1
8887,27.42024179,85.06081356,308302,3034477,Lagerstroemia parviflora,,63,22,4
8888,27.41918286,85.05726383,307950,3034365,Michelia champaca,,83,28,3
8889,27.42233157,85.05587015,307817,3034716,Pinus roxburghii,,46,16,4
8890,27.42052182,85.06063905,308286,3034508,Pinus wallichiana,,96,30,1
8891,27.42318203,85.05207552,307443,3034816,Quercus spp,,82,21,3
8892,27.42276549,85.05300371,307535,3034768,Schima wallichii,,24,15,2
8893,27.42501264,85.05516363,307752,3035014,Shorea robusta,,60,28,4
8894,27.41823579,85.05991143,308210,3034256,Terminalia alata,,52,22,3
8895,27.41909206,85.05625638,307850,3034356,Trewia nudiflora,,26,30,2
8896,27.42696917,85.05767971,308004,3035227,Tsuga spp,,92,23,2
8897,27.42317518,85.05343338,307578,3034813,Terai spp,,29,16,2
8898,27.42182856,85.05777093,308004,3034657,Hill spp,,59,16,3
8899,27.4204941,85.05731073,307956,3034510,Abies spp,,50,22,4
8900,27.41871572,85.05588849,307813,3034315,Acacia catechu,,21,26,1
8901,27.42235655,85.05578768,307809,3034719,Adina cardifolia,,37,25,4
8902,27.42166825,85.0548613,307716,3034644,Albizia spp,,11,20,4
8903,27.42056996,85.05476167,307705,3034522,Alnus nepalensis,,58,29,3
8904,27.42370439,85.0587699,308106,3034863,Anogeissus latifolia,,20,25,1
8905,27.41881967,85.06297493,308514,3034316,Bombax ceiba,,39,26,4
8906,27.42328305,85.05486987,307720,3034823,Cedrela toona,,10,23,4
8907,27.4264154,85.05627836,307865,3035168,Dalbergia sissoo,,63,17,4
8908,27.42469316,85.05410818,307647,3034980,Eugenia Jambolana,,12,15,3
8909,27.42590991,85.05614919,307851,3035112,Hymenodictyon excelsum,,45,25,2
8910,27.42467755,85.05959832,308190,3034970,Lagerstroemia parviflora,,78,25,2
8911,27.42153037,85.05492608,307722,3034628,Michelia champaca,,27,29,2
8912,27.42477479,85.0584528,308077,3034982,Pinus roxburghii,,34,26,2
8913,27.42260043,85.05403291,307636,3034748,Pinus wallichiana,,53,17,4
8914,27.41889011,85.05774289,307996,3034332,Quercus spp,,96,28,2
8915,27.42164956,85.057765,308003,3034637,Schima wallichii,,82,19,2
8916,27.41668653,85.05751289,307970,3034088,Shorea robusta,,87,20,4
8917,27.42076107,85.05491045,307720,3034543,Terminalia alata,,16,16,3
8918,27.41693436,85.05692665,307912,3034116,Trewia nudiflora,,21,17,3
8919,27.41963525,85.06223859,308442,3034407,Tsuga spp,,32,16,4
8920,27.42703192,85.05640936,307879,3035236,Terai spp,,81,19,2
8921,27.41756109,85.05888103,308107,3034183,Hill spp,,96,26,3
8922,27.42471446,85.0557494,307809,3034980,Abies spp,,77,22,2
8923,27.41835053,85.05892284,308112,3034270,Acacia catechu,,78,17,4
8924,27.42348024,85.05571487,307804,3034843,Adina cardifolia,,16,30,1
8925,27.4220588,85.05196475,307431,3034692,Albizia spp,,19,19,3
8926,27.42497745,85.05525492,307761,3035010,Alnus nepalensis,,15,30,3
8927,27.42215357,85.05746064,307974,3034694,Anogeissus latifolia,,57,25,2
8928,27.42372882,85.05706957,307938,3034869,Bombax ceiba,,81,17,4
8929,27.42255979,85.05837965,308066,3034737,Cedrela toona,,14,18,1
8930,27.42478915,85.05829666,308061,3034984,Abies spp,,21,27,4
8931,27.42182245,85.05626394,307855,3034659,Acacia catechu,,95,27,2
8932,27.42472874,85.05766625,307999,3034979,Adina cardifolia,,24,20,4
8933,27.42501422,85.05682844,307917,3035012,Albizia spp,,80,19,2
8934,27.42329552,85.05753112,307983,3034820,Alnus nepalensis,,83,15,2
8935,27.42521887,85.05426928,307664,3035038,Anogeissus latifolia,,72,29,4
8936,27.41875165,85.05851851,308073,3034315,Bombax ceiba,,60,19,3
8937,27.42048525,85.05985406,308208,3034505,Cedrela toona,,15,25,3
8938,27.42197501,85.05903073,308129,3034671,Dalbergia sissoo,,18,27,4
8939,27.42139091,85.05599697,307828,3034611,Eugenia Jambolana,,57,23,2
8940,27.42616402,85.0548926,307727,3035142,Hymenodictyon excelsum,,56,27,3
8941,27.42028045,85.0606045,308282,3034481,Lagerstroemia parviflora,,38,17,3
8942,27.42102211,85.05737151,307963,3034568,Michelia champaca,,98,20,2
8943,27.42112669,85.06044035,308267,3034575,Pinus roxburghii,,52,25,4
8944,27.41976491,85.06132345,308352,3034423,Pinus wallichiana,,91,28,3
8945,27.42355049,85.05897977,308127,3034846,Quercus spp,,95,22,3
8946,27.41822597,85.05650793,307873,3034260,Schima wallichii,,45,26,2
8947,27.42264572,85.05474893,307707,3034752,Shorea robusta,,79,24,3
8948,27.42644847,85.05772152,308007,3035169,Terminalia alata,,21,16,3
8949,27.42380189,85.05670352,307902,3034877,Trewia nudiflora,,28,22,4
8950,27.42033998,85.05470552,307699,3034497,Tsuga spp,,15,23,2
8951,27.42319243,85.05304895,307540,3034816,Terai spp,,50,22,4
8952,27.41964128,85.06172774,308392,3034409,Hill spp,,54,22,1
8953,27.42200068,85.06007011,308232,3034673,Abies spp,,96,27,2
8954,27.4198657,85.05747752,307972,3034440,Acacia catechu,,87,17,1
8955,27.42630668,85.05510361,307748,3035157,Adina cardifolia,,25,15,2
8956,27.4179394,85.05959729,308178,3034223,Albizia spp,,36,21,2
8957,27.42353051,85.05340161,307575,3034852,Alnus nepalensis,,18,23,3
8958,27.42379006,85.05799445,308030,3034874,Anogeissus latifolia,,64,29,2
8959,27.41707881,85.05755277,307974,3034131,Bombax ceiba,,20,21,2
8960,27.42565266,85.05728756,307963,3035082,Cedrela toona,,27,16,3
8961,27.42080351,85.0589449,308119,3034542,Dalbergia sissoo,,95,19,1
8962,27.42429737,85.05487537,307722,3034935,Eugenia Jambolana,,75,18,3
8963,27.42328712,85.05482884,307716,3034823,Hymenodictyon excelsum,,85,18,3
8964,27.42031991,85.06093201,308314,3034485,Lagerstroemia parviflora,,39,24,2
8965,27.42381708,85.05552012,307785,3034881,Michelia champaca,,56,26,2
8966,27.4211277,85.05551605,307780,3034583,Pinus roxburghii,,93,16,3
8967,27.42517402,85.05697617,307931,3035029,Pinus wallichiana,,84,30,2
8968,27.41688274,85.05779208,307998,3034109,Quercus spp,,61,28,1
8969,27.42555745,85.05598959,307835,3035073,Schima wallichii,,13,27,1
8970,27.42343522,85.05853384,308082,3034834,Shorea robusta,,61,26,1
8971,27.42061875,85.05990926,308214,3034520,Terminalia alata,,97,15,4
8972,27.42403498,85.05353234,307589,3034908,Trewia nudiflora,,38,24,2
8973,27.42185664,85.05596331,307826,3034663,Tsuga spp,,85,16,2
8974,27.42002576,85.06125186,308345,3034452,Terai spp,,38,28,1
8975,27.42514653,85.05597776,307833,3035027,Hill spp,,55,25,2
8976,27.41917467,85.06009083,308229,3034359,Abies spp,,27,17,4
8977,27.42493058,85.05735393,307968,3035001,Acacia catechu,,98,24,3
8978,27.42478695,85.0551781,307753,3034989,Adina cardifolia,,89,23,2
8979,27.42198443,85.05663136,307892,3034676,Albizia spp,,45,20,1
8980,27.4263488,85.05689064,307925,3035159,Alnus nepalensis,,91,25,2
8981,27.4198907,85.05809146,308033,3034442,Anogeissus latifolia,,12,26,3
8982,27.42286574,85.05639482,307870,3034774,Bombax ceiba,,51,27,4
8983,27.42489277,85.05389328,307626,3035003,Cedrela toona,,20,20,1
8984,27.42668609,85.05638311,307875,3035197,Abies spp,,83,16,3
8985,27.41999055,85.05930869,308153,3034451,Acacia catechu,,68,18,1
8986,27.41989566,85.05834244,308057,3034442,Adina cardifolia,,25,15,2
8987,27.41986385,85.05556093,307782,3034443,Albizia spp,,43,28,3
8988,27.42424148,85.05510427,307745,3034929,Alnus nepalensis,,51,21,3
8989,27.4184159,85.05842162,308063,3034278,Anogeissus latifolia,,75,27,4
8990,27.4231532,85.05957457,308185,3034801,Bombax ceiba,,22,16,4
8991,27.4230145,85.05815655,308044,3034788,Cedrela toona,,51,18,3
8992,27.42495273,85.05742884,307976,3035004,Dalbergia sissoo,,90,30,1
8993,27.42508094,85.05468753,307705,3035022,Eugenia Jambolana,,46,22,1
8994,27.42075207,85.0541548,307645,3034543,Hymenodictyon excelsum,,10,15,3
8995,27.41672078,85.05771186,307990,3034091,Lagerstroemia parviflora,,80,28,3
8996,27.4228937,85.05964232,308191,3034772,Michelia champaca,,96,30,3
8997,27.42365421,85.05256159,307492,3034867,Pinus roxburghii,,65,26,3
8998,27.41957513,85.05864439,308087,3034406,Pinus wallichiana,,50,29,3
8999,27.4192938,85.06141578,308360,3034371,Quercus spp,,89,16,4
9000,27.41927222,85.06181363,308400,3034368,Schima wallichii,,67,16,1
9001,27.42582585,85.05709804,307945,3035101,Shorea robusta,,21,16,4
9002,27.42059705,85.05597718,307825,3034523,Terminalia alata,,30,26,1
9003,27.41965377,85.06024649,308245,3034412,Trewia nudiflora,,67,28,3
9004,27.42209539,85.05883243,308110,3034685,Tsuga spp,,18,26,1
9005,27.41999929,85.05622677,307848,3034457,Terai spp,,57,24,4
9006,27.42203327,85.05690038,307919,3034681,Hill spp,,77,19,4
9007,27.41888024,85.05716506,307939,3034331,Abies spp,,25,25,3
9008,27.42012429,85.05711751,307937,3034469,Acacia catechu,,17,23,2
9009,27.42067009,85.06116246,308338,3034523,Adina cardifolia,,46,15,1
9010,27.41972731,85.05790367,308014,3034424,Albizia spp,,49,16,3
9011,27.4243672,85.05682401,307915,3034940,Alnus nepalensis,,23,16,2
9012,27.42498848,85.05429285,307666,3035013,Anogeissus latifolia,,89,19,2
9013,27.41930187,85.05881005,308103,3034376,Bombax ceiba,,87,19,2
9014,27.41797761,85.05818029,308038,3034230,Cedrela toona,,42,17,1
9015,27.4224838,85.05714704,307944,3034731,Dalbergia sissoo,,24,21,2
9016,27.41708539,85.05720901,307941,3034132,Eugenia Jambolana,,43,22,1
9017,27.42466035,85.05431048,307667,3034976,Hymenodictyon excelsum,,99,23,1
9018,27.4217937,85.05761614,307989,3034653,Lagerstroemia parviflora,,100,22,3
9019,27.4255232,85.05715158,307949,3035067,Michelia champaca,,61,26,4
9020,27.4209431,85.06091514,308314,3034554,Pinus roxburghii,,72,17,4
9021,27.42466018,85.0546113,307697,3034976,Pinus wallichiana,,73,18,4
9022,27.41799891,85.05972898,308191,3034230,Quercus spp,,25,20,3
9023,27.41982709,85.05679621,307904,3034437,Schima wallichii,,83,30,2
9024,27.41991826,85.06202704,308422,3034439,Shorea robusta,,91,19,3
9025,27.42003263,85.0535888,307588,3034465,Terminalia alata,,29,19,3
9026,27.42281565,85.05793504,308022,3034766,Trewia nudiflora,,33,30,4
9027,27.42475943,85.05901295,308132,3034980,Tsuga spp,,76,28,2
9028,27.42698558,85.05661811,307899,3035230,Terai spp,,93,20,4
9029,27.42119581,85.05427353,307657,3034592,Hill spp,,97,22,3
9030,27.42248873,85.05847711,308075,3034729,Abies spp,,56,16,1
9031,27.42062657,85.06106225,308328,3034519,Acacia catechu,,86,24,3
9032,27.42336322,85.05269474,307505,3034835,Adina cardifolia,,96,19,3
9033,27.41853439,85.05541677,307766,3034296,Albizia spp,,64,27,3
9034,27.42173181,85.05904225,308130,3034644,Alnus nepalensis,,37,15,1
9035,27.42030306,85.05983216,308205,3034485,Anogeissus latifolia,,53,28,3
9036,27.42239746,85.06010656,308236,3034717,Bombax ceiba,,15,25,2
9037,27.42436501,85.0594366,308173,3034936,Cedrela toona,,96,29,3
9038,27.42575968,85.05668058,307903,3035094,Abies spp,,76,17,4
9039,27.42211562,85.0581483,308042,3034688,Acacia catechu,,91,20,4
9040,27.419833,85.05642213,307867,3034438,Adina cardifolia,,94,27,4
9041,27.41778552,85.05759662,307980,3034209,Albizia spp,,89,16,3
9042,27.42368541,85.05963338,308192,3034860,Alnus nepalensis,,13,25,4
9043,27.41931933,85.06257665,308475,3034372,Anogeissus latifolia,,79,25,3
9044,27.42360196,85.05651071,307883,3034856,Bombax ceiba,,81,18,4
9045,27.42614521,85.05782168,308017,3035135,Cedrela toona,,81,19,1
9046,27.4211868,85.05465993,307696,3034591,Dalbergia sissoo,,61,30,3
9047,27.42174299,85.05911849,308137,3034646,Eugenia Jambolana,,73,29,3
9048,27.41806038,85.05597575,307820,3034242,Hymenodictyon excelsum,,92,27,2
9049,27.41979849,85.05987144,308208,3034429,Lagerstroemia parviflora,,26,30,3
9050,27.41919508,85.06107924,308327,3034360,Michelia champaca,,59,21,2
9051,27.42404432,85.05936941,308166,3034900,Pinus roxburghii,,15,27,3
9052,27.42514603,85.05877954,308110,3035023,Pinus wallichiana,,29,17,2
9053,27.42545141,85.05751436,307985,3035059,Quercus spp,,30,26,2
9054,27.42306836,85.0568364,307914,3034796,Schima wallichii,,68,18,1
9055,27.41961009,85.05994332,308215,3034408,Shorea robusta,,51,16,2
9056,27.41797741,85.05658172,307880,3034232,Terminalia alata,,42,29,1
9057,27.42444679,85.05839169,308070,3034946,Trewia nudiflora,,47,25,3
9058,27.42240923,85.05899544,308126,3034720,Tsuga spp,,21,19,2
9059,27.42327339,85.05491936,307725,3034822,Terai spp,,99,18,2
9060,27.4194271,85.05940676,308162,3034388,Hill spp,,94,22,3
9061,27.42445671,85.05969846,308199,3034945,Abies spp,,76,30,3
9062,27.42234116,85.05564006,307794,3034717,Acacia catechu,,18,29,2
9063,27.42176394,85.05739683,307967,3034650,Adina cardifolia,,71,30,1
9064,27.42149925,85.05576552,307805,3034624,Albizia spp,,40,21,2
9065,27.4197905,85.05782023,308006,3034431,Abies spp,,86,15,3
9066,27.42235425,85.05272336,307506,3034723,Acacia catechu,,74,20,1
9067,27.42649151,85.05804829,308040,3035173,Adina cardifolia,,98,17,3
9068,27.42146361,85.05481501,307711,3034621,Albizia spp,,77,28,3
9069,27.41962626,85.05582664,307808,3034416,Alnus nepalensis,,87,21,1
9070,27.41876142,85.05842909,308064,3034316,Anogeissus latifolia,,92,30,1
9071,27.41758677,85.05603356,307825,3034190,Bombax ceiba,,61,23,4
9072,27.42333701,85.05978109,308206,3034821,Cedrela toona,,52,20,4
9073,27.42073646,85.05844352,308069,3034535,Dalbergia sissoo,,18,28,4
9074,27.42340028,85.05693676,307925,3034833,Eugenia Jambolana,,96,25,4
9075,27.42155273,85.05555098,307784,3034630,Hymenodictyon excelsum,,12,20,2
9076,27.42176919,85.05505232,307735,3034655,Lagerstroemia parviflora,,40,20,4
9077,27.42407881,85.05313095,307549,3034914,Michelia champaca,,96,19,1
9078,27.42629077,85.05762602,307998,3035152,Pinus roxburghii,,38,28,2
9079,27.42135107,85.05861616,308087,3034603,Pinus wallichiana,,65,15,4
9080,27.4219373,85.05424005,307655,3034675,Quercus spp,,10,20,2
9081,27.42013563,85.0532766,307557,3034476,Schima wallichii,,33,20,1
9082,27.4192522,85.05982722,308203,3034368,Shorea robusta,,44,17,4
9083,27.4228684,85.05242532,307478,3034781,Terminalia alata,,87,26,3
9084,27.42520809,85.05489353,307726,3035036,Trewia nudiflora,,80,21,4
9085,27.42407748,85.05914535,308144,3034904,Tsuga spp,,65,20,3
9086,27.42363444,85.05931503,308160,3034855,Terai spp,,37,30,2
9087,27.41977603,85.0567542,307900,3034431,Hill spp,,16,17,2
9088,27.41963942,85.06138378,308358,3034409,Abies spp,,38,17,1
9089,27.4216578,85.05613296,307842,3034641,Acacia catechu,,55,27,3
9090,27.42225192,85.05270659,307504,3034712,Adina cardifolia,,14,17,4
9091,27.41921168,85.06115604,308334,3034362,Albizia spp,,77,25,1
9092,27.42532745,85.0580077,308034,3035044,Alnus nepalensis,,58,27,4
9093,27.42379744,85.05503852,307738,3034879,Anogeissus latifolia,,60,18,2
9094,27.42295655,85.05498343,307731,3034786,Bombax ceiba,,33,17,1
9095,27.42348454,85.0540848,307643,3034846,Cedrela toona,,43,23,2
9096,27.42162347,85.05661903,307890,3034636,Dalbergia sissoo,,83,28,4
9097,27.42539461,85.0590673,308139,3035050,Eugenia Jambolana,,69,20,2
9098,27.41964998,85.05583266,307809,3034419,Hymenodictyon excelsum,,68,23,4
9099,27.42573154,85.05585395,307822,3035093,Lagerstroemia parviflora,,42,30,1
9100,27.42441724,85.05742531,307975,3034944,Michelia champaca,,37,22,4
9101,27.42019422,85.06109959,308331,3034471,Pinus roxburghii,,32,29,1
9102,27.41985105,85.05986798,308208,3034435,Pinus wallichiana,,24,23,4
9103,27.42016672,85.06055158,308276,3034469,Quercus spp,,32,27,2
9104,27.41893608,85.06203307,308421,3034330,Schima wallichii,,71,30,1
9105,27.42337175,85.05641209,307873,3034830,Shorea robusta,,80,24,4
9106,27.42373096,85.05770439,308001,3034868,Terminalia alata,,37,15,3
9107,27.41792095,85.05787394,308008,3034224,Trewia nudiflora,,29,16,4
9108,27.42044155,85.05424724,307653,3034509,Tsuga spp,,79,16,1
9109,27.41955737,85.05777541,308001,3034405,Terai spp,,40,17,4
9110,27.42305448,85.05489121,307722,3034797,Hill spp,,75,29,3
9111,27.42405202,85.05682555,307915,3034905,Abies spp,,35,16,3
9112,27.42372771,85.0569795,307929,3034869,Acacia catechu,,16,16,3
9113,27.41781898,85.05714567,307936,3034214,Adina cardifolia,,30,26,3
9114,27.4228929,85.05672272,307902,3034777,Albizia spp,,65,27,4
9115,27.41928557,85.05750224,307973,3034376,Alnus nepalensis,,22,29,1
9116,27.42398675,85.05701292,307933,3034897,Anogeissus latifolia,,83,21,1
9117,27.41898577,85.06101004,308320,3034337,Bombax ceiba,,59,17,4
9118,27.41864225,85.06259867,308476,3034297,Cedrela toona,,14,25,4
9119,27.42188279,85.05893162,308119,3034661,Abies spp,,96,28,4
9120,27.42222996,85.05710994,307940,3034703,Acacia catechu,,51,23,2
9121,27.42508514,85.05877346,308109,3035016,Adina cardifolia,,42,15,3
9122,27.41942027,85.05827509,308050,3034389,Albizia spp,,54,15,2
9123,27.42588162,85.05781611,308016,3035106,Alnus nepalensis,,18,17,3
9124,27.42326683,85.05294601,307530,3034824,Anogeissus latifolia,,24,26,2
9125,27.41910741,85.0587526,308097,3034354,Bombax ceiba,,78,19,4
9126,27.41712644,85.05757275,307977,3034136,Cedrela toona,,79,16,4
9127,27.42127034,85.05729196,307956,3034596,Dalbergia sissoo,,80,23,1
9128,27.42234361,85.05521915,307753,3034718,Eugenia Jambolana,,98,16,3
9129,27.4218414,85.05646893,307876,3034661,Hymenodictyon excelsum,,96,19,2
9130,27.42374251,85.05766671,307997,3034869,Lagerstroemia parviflora,,34,22,4
9131,27.42600729,85.05670135,307906,3035122,Michelia champaca,,15,18,2
9132,27.41992131,85.0613935,308359,3034440,Pinus roxburghii,,26,23,1
9133,27.42307003,85.05626143,307857,3034797,Pinus wallichiana,,83,24,3
9134,27.41804712,85.05780229,308001,3034238,Quercus spp,,27,21,1
9135,27.42287986,85.05925206,308153,3034771,Schima wallichii,,40,28,3
9136,27.41773327,85.0575121,307972,3034204,Shorea robusta,,21,19,1
9137,27.42539143,85.05837755,308070,3035051,Terminalia alata,,99,22,3
9138,27.41797064,85.05590304,307813,3034232,Trewia nudiflora,,85,27,2
9139,27.42392837,85.05440921,307676,3034895,Tsuga spp,,49,26,3
9140,27.41990187,85.05930242,308152,3034441,Terai spp,,79,28,3
9141,27.42534242,85.0544776,307685,3035052,Hill spp,,50,28,4
9142,27.41744395,85.0570353,307924,3034172,Abies spp,,94,23,1
9143,27.42305224,85.05832335,308061,3034792,Acacia catechu,,47,19,3
9144,27.42177374,85.05566324,307796,3034654,Adina cardifolia,,80,27,2
9145,27.42571347,85.0546864,307706,3035092,Albizia spp,,88,19,2
9146,27.42638089,85.05652284,307889,3035163,Alnus nepalensis,,38,18,3
9147,27.41921202,85.05810348,308033,3034367,Anogeissus latifolia,,15,24,1
9148,27.42387978,85.05330474,307566,3034891,Bombax ceiba,,63,28,3
9149,27.42490653,85.05525299,307761,3035002,Cedrela toona,,65,29,3
9150,27.42507203,85.05854693,308087,3035015,Dalbergia sissoo,,60,20,1
9151,27.42609136,85.05514383,307752,3035133,Eugenia Jambolana,,100,19,4
9152,27.42408121,85.05464348,307699,3034912,Hymenodictyon excelsum,,24,16,2
9153,27.42438282,85.05569458,307803,3034943,Lagerstroemia parviflora,,82,16,1
