latitude,longitude,x,y,Name,species,code,diameter,height_m,class
27.45235286,85.04209725,306508,3038064,Rame kholsa,Schima wallichii,,21,28,3
27.45120642,85.04575716,306868,3037931,Rame kholsa,Shorea robusta,,47,29,4
27.4523859,85.04104141,306404,3038069,Rame kholsa,Terminalia alata,,70,24,3
27.44922599,85.04503503,306793,3037713,Rame kholsa,Trewia nudiflora,,73,23,4
27.44205374,85.03844966,306129,3036928,Rame kholsa,Tsuga spp,,44,20,4
27.44393689,85.04233617,306517,3037131,Rame kholsa,Terai spp,,89,30,3
27.44253316,85.03683576,305971,3036984,Rame kholsa,Hill spp,,91,23,2
27.44695515,85.04618777,306903,3037459,Rame kholsa,Abies spp,,18,29,3
27.4475333,85.0463165,306916,3037523,Rame kholsa,Acacia catechu,,27,28,3
27.45066368,85.04192329,306488,3037877,Rame kholsa,Adina cardifolia,,36,22,3
27.4492392,85.04417263,306708,3037715,Rame kholsa,Albizia spp,,43,25,2
27.45118699,85.04539053,306831,3037929,Rame kholsa,Alnus nepalensis,,75,30,3
27.45350255,85.04226001,306526,3038191,Rame kholsa,Anogeissus latifolia,,57,22,2
27.44698936,85.03841273,306134,3037475,Rame kholsa,Bombax ceiba,,23,28,1
27.44465152,85.03929841,306218,3037215,Rame kholsa,Cedrela toona,,56,15,2
27.44572389,85.04272011,306558,3037328,Rame kholsa,Dalbergia sissoo,,71,17,2
27.45516201,85.04265724,306568,3038374,Rame kholsa,Eugenia Jambolana,,69,18,2
27.45046072,85.04112111,306408,3037855,Rame kholsa,Hymenodictyon excelsum,,93,27,4
27.44096352,85.03685487,305970,3036810,Rame kholsa,Lagerstroemia parviflora,,49,29,4
27.44632806,85.04590698,306874,3037390,Rame kholsa,Michelia champaca,,82,24,2
27.45240215,85.04414886,306711,3038066,Rame kholsa,Pinus roxburghii,,86,20,4
27.44352871,85.0463839,306916,3037079,Rame kholsa,Pinus wallichiana,,50,24,3
27.44212929,85.0370561,305992,3036939,Rame kholsa,Quercus spp,,42,22,4
27.44484987,85.04069469,306356,3037234,Rame kholsa,Schima wallichii,,55,21,1
27.45230877,85.04331241,306628,3038057,Rame kholsa,Shorea robusta,,24,16,4
27.4407325,85.03641522,305926,3036785,Rame kholsa,Terminalia alata,,81,24,2
27.44689874,85.03900792,306193,3037464,Rame kholsa,Trewia nudiflora,,26,24,2
27.43945481,85.03656659,305939,3036643,Rame kholsa,Tsuga spp,,73,27,3
27.43829302,85.036565,305936,3036514,Rame kholsa,Terai spp,,18,17,3
27.44898119,85.04161407,306454,3037691,Rame kholsa,Hill spp,,51,16,4
27.44758844,85.03908774,306202,3037540,Rame kholsa,Abies spp,,54,26,4
27.44416856,85.04362676,306645,3037154,Rame kholsa,Acacia catechu,,28,29,1
27.44427579,85.04718174,306996,3037161,Rame kholsa,Adina cardifolia,,14,27,2
27.44791207,85.04109967,306401,3037573,Rame kholsa,Albizia spp,,12,16,2
27.44330767,85.04254679,306536,3037061,Rame kholsa,Alnus nepalensis,,24,25,4
27.44457909,85.04609632,306890,3037196,Rame kholsa,Anogeissus latifolia,,96,23,3
27.45092102,85.04085563,306383,3037907,Rame kholsa,Bombax ceiba,,72,15,2
27.44908681,85.04414256,306704,3037699,Rame kholsa,Cedrela toona,,40,17,1
27.44578276,85.04669657,306951,3037328,Rame kholsa,Abies spp,,93,15,1
27.44716864,85.03842044,306135,3037495,Rame kholsa,Acacia catechu,,80,25,4
27.45334698,85.0414254,306443,3038175,Rame kholsa,Adina cardifolia,,33,15,3
27.45137062,85.04244193,306540,3037954,Rame kholsa,Albizia spp,,93,15,3
27.44430726,85.04132485,306417,3037173,Rame kholsa,Alnus nepalensis,,76,30,1
27.45027329,85.04283891,306577,3037832,Rame kholsa,Anogeissus latifolia,,41,16,4
27.45079438,85.0437612,306670,3037888,Rame kholsa,Bombax ceiba,,94,24,1
27.4455873,85.0455524,306838,3037309,Rame kholsa,Cedrela toona,,86,30,4
27.45007339,85.04643407,306933,3037804,Rame kholsa,Dalbergia sissoo,,98,16,1
27.44498378,85.0443974,306722,3037243,Rame kholsa,Eugenia Jambolana,,76,28,2
27.44093231,85.0371538,305999,3036806,Rame kholsa,Hymenodictyon excelsum,,10,27,2
27.45543777,85.04266753,306570,3038405,Rame kholsa,Lagerstroemia parviflora,,82,21,3
27.44760609,85.04545101,306831,3037532,Rame kholsa,Michelia champaca,,45,25,1
27.44396873,85.0421,306493,3037135,Rame kholsa,Pinus roxburghii,,44,19,2
27.44898636,85.04179251,306472,3037691,Rame kholsa,Pinus wallichiana,,73,25,1
27.4454304,85.03890972,306181,3037302,Rame kholsa,Quercus spp,,92,30,4
27.44820094,85.04179093,306470,3037604,Rame kholsa,Schima wallichii,,58,16,1
27.44046669,85.03720816,306004,3036754,Rame kholsa,Shorea robusta,,48,17,4
27.44432783,85.04490421,306771,3037170,Rame kholsa,Terminalia alata,,43,25,2
27.4424419,85.03781743,306067,3036972,Rame kholsa,Trewia nudiflora,,68,29,2
27.44162864,85.03779677,306064,3036882,Rame kholsa,Tsuga spp,,43,21,2
27.4473656,85.04741197,307024,3037503,Rame kholsa,Terai spp,,99,22,2
27.44853149,85.04027419,306321,3037643,Rame kholsa,Hill spp,,86,16,1
27.44451699,85.04051245,306337,3037198,Rame kholsa,Abies spp,,48,15,1
27.43723556,85.0365018,305928,3036397,Rame kholsa,Acacia catechu,,35,28,4
27.44677118,85.04659984,306943,3037438,Rame kholsa,Adina cardifolia,,100,23,3
27.4471888,85.04207324,306496,3037491,Rame kholsa,Albizia spp,,58,16,4
27.44546972,85.04675023,306956,3037294,Rame kholsa,Alnus nepalensis,,77,20,2
27.44293036,85.0395021,306235,3037024,Rame kholsa,Anogeissus latifolia,,26,18,3
27.4399807,85.03636348,305919,3036702,Rame kholsa,Bombax ceiba,,62,22,3
27.45240141,85.04100576,306400,3038071,Rame kholsa,Cedrela toona,,49,19,3
27.44308777,85.03892362,306178,3037042,Rame kholsa,Dalbergia sissoo,,47,29,4
27.45150907,85.03966338,306266,3037974,Rame kholsa,Eugenia Jambolana,,99,30,2
27.44918039,85.04718235,307005,3037704,Rame kholsa,Hymenodictyon excelsum,,51,18,1
27.44934601,85.03863802,306161,3037736,Rame kholsa,Lagerstroemia parviflora,,91,26,4
27.44470383,85.04533852,306815,3037211,Rame kholsa,Michelia champaca,,58,16,4
27.44405569,85.04335866,306618,3037142,Rame kholsa,Pinus roxburghii,,69,25,2
27.44637451,85.04149662,306438,3037402,Rame kholsa,Pinus wallichiana,,69,28,3
27.44363115,85.04363028,306644,3037095,Rame kholsa,Quercus spp,,19,26,4
27.44652178,85.04614057,306897,3037411,Rame kholsa,Schima wallichii,,14,22,4
27.44790975,85.03972456,306266,3037575,Rame kholsa,Shorea robusta,,97,26,4
27.44808207,85.04141554,306433,3037591,Rame kholsa,Terminalia alata,,58,15,2
27.44711756,85.04656996,306941,3037477,Rame kholsa,Trewia nudiflora,,24,27,1
27.44787522,85.04676903,306962,3037560,Rame kholsa,Tsuga spp,,89,16,1
27.45029048,85.04424937,306717,3037832,Rame kholsa,Terai spp,,66,24,1
27.44960103,85.03940541,306237,3037763,Rame kholsa,Hill spp,,17,29,4
27.44614272,85.04360248,306646,3037373,Rame kholsa,Abies spp,,78,26,1
27.44951918,85.03860819,306158,3037755,Rame kholsa,Acacia catechu,,72,19,2
27.45095278,85.04265242,306560,3037908,Rame kholsa,Adina cardifolia,,88,27,4
27.44369491,85.03743718,306032,3037112,Rame kholsa,Albizia spp,,78,26,2
27.44863742,85.04685966,306972,3037644,Rame kholsa,Alnus nepalensis,,40,23,3
27.44368154,85.0454665,306826,3037098,Rame kholsa,Anogeissus latifolia,,68,25,1
27.44999884,85.04147735,306442,3037804,Rame kholsa,Bombax ceiba,,49,25,3
27.45120798,85.04117164,306414,3037938,Rame kholsa,Cedrela toona,,34,16,2
27.44012014,85.03727768,306010,3036716,Rame kholsa,Abies spp,,93,28,1
27.44722196,85.03989004,306281,3037499,Rame kholsa,Acacia catechu,,21,19,2
27.4516695,85.03954673,306255,3037992,Rame kholsa,Adina cardifolia,,25,20,3
27.45155624,85.04114168,306412,3037977,Rame kholsa,Albizia spp,,57,22,2
27.44641031,85.04118806,306408,3037407,Rame kholsa,Alnus nepalensis,,10,15,1
27.4487603,85.04551764,306840,3037660,Rame kholsa,Anogeissus latifolia,,51,27,1
27.45024863,85.04312783,306606,3037829,Rame kholsa,Bombax ceiba,,45,27,2
27.44723073,85.03811336,306105,3037502,Rame kholsa,Abies spp,,84,26,1
27.45001713,85.03871892,306170,3037810,Rame kholsa,Acacia catechu,,48,30,3
27.44726352,85.04631334,306916,3037493,Rame kholsa,Adina cardifolia,,96,25,1
27.44741891,85.04172528,306462,3037517,Rame kholsa,Albizia spp,,85,23,4
27.44722351,85.04754699,307038,3037487,Rame kholsa,Alnus nepalensis,,16,16,3
27.44612615,85.04418597,306703,3037370,Rame kholsa,Anogeissus latifolia,,54,16,3
27.44329965,85.04193727,306476,3037061,Rame kholsa,Bombax ceiba,,69,16,2
27.44522084,85.03990019,306278,3037277,Rame kholsa,Cedrela toona,,22,23,2
27.44127911,85.03746781,306031,3036844,Rame kholsa,Dalbergia sissoo,,69,21,1
27.44522,85.03926998,306216,3037278,Rame kholsa,Eugenia Jambolana,,66,18,4
27.44038499,85.03630538,305914,3036747,Rame kholsa,Hymenodictyon excelsum,,72,23,1
27.45194668,85.04296104,306592,3038017,Rame kholsa,Lagerstroemia parviflora,,18,28,3
27.44938853,85.04365405,306657,3037733,Rame kholsa,Michelia champaca,,39,18,1
27.44981579,85.03914849,306212,3037787,Rame kholsa,Pinus roxburghii,,82,18,4
27.44843287,85.04365579,306655,3037627,Rame kholsa,Pinus wallichiana,,15,30,1
27.44703043,85.03928066,306220,3037478,Rame kholsa,Quercus spp,,74,26,1
27.44898437,85.0467096,306958,3037683,Rame kholsa,Schima wallichii,,98,16,3
27.45127836,85.03930045,306229,3037949,Rame kholsa,Shorea robusta,,43,15,1
27.44816955,85.04267109,306557,3037599,Rame kholsa,Terminalia alata,,47,20,3
27.44279769,85.04039611,306323,3037007,Rame kholsa,Trewia nudiflora,,83,21,2
27.44672139,85.04499117,306784,3037435,Rame kholsa,Tsuga spp,,95,25,3
27.45107048,85.04065345,306363,3037924,Rame kholsa,Terai spp,,61,24,3
27.44868802,85.03977748,306272,3037661,Rame kholsa,Hill spp,,35,18,3
27.45374276,85.04227686,306528,3038217,Rame kholsa,Abies spp,,83,16,4
27.44626064,85.04009747,306299,3037392,Rame kholsa,Acacia catechu,,51,23,1
27.44860468,85.0447281,306761,3037644,Rame kholsa,Adina cardifolia,,44,24,2
27.44800541,85.04441977,306730,3037578,Rame kholsa,Albizia spp,,52,25,1
27.44318978,85.04564485,306843,3037043,Rame kholsa,Alnus nepalensis,,98,17,1
27.44321706,85.0445145,306731,3037048,Rame kholsa,Anogeissus latifolia,,29,27,4
27.4494547,85.04143068,306437,3037743,Rame kholsa,Bombax ceiba,,21,26,4
27.44647479,85.04407796,306693,3037409,Rame kholsa,Cedrela toona,,64,28,3
27.446656,85.04620753,306904,3037426,Rame kholsa,Dalbergia sissoo,,32,22,4
27.44571686,85.03798103,306089,3037335,Rame kholsa,Eugenia Jambolana,,94,28,3
27.45046331,85.03951546,306249,3037858,Rame kholsa,Hymenodictyon excelsum,,30,17,4
27.44861599,85.04117138,306410,3037651,Rame kholsa,Lagerstroemia parviflora,,77,29,2
27.44795063,85.04616936,306903,3037569,Rame kholsa,Michelia champaca,,92,19,3
27.4523147,85.04435782,306731,3038056,Rame kholsa,Pinus roxburghii,,12,17,2
27.45227629,85.04322157,306619,3038053,Rame kholsa,Pinus wallichiana,,45,23,3
27.44552295,85.04003355,306292,3037310,Rame kholsa,Quercus spp,,53,24,3
27.44723012,85.0463316,306917,3037489,Rame kholsa,Schima wallichii,,64,29,2
27.44972563,85.04418902,306710,3037769,Rame kholsa,Shorea robusta,,73,24,2
27.446543,85.04059811,306349,3037422,Rame kholsa,Terminalia alata,,51,30,2
27.44534348,85.04256448,306542,3037286,Rame kholsa,Trewia nudiflora,,33,21,3
27.4496898,85.047091,306997,3037761,Rame kholsa,Tsuga spp,,22,29,4
27.44932854,85.04193022,306486,3037729,Rame kholsa,Terai spp,,40,19,4
27.44865063,85.04248179,306539,3037653,Rame kholsa,Hill spp,,85,19,4
27.44590531,85.04617011,306899,3037343,Rame kholsa,Abies spp,,78,22,2
27.44366118,85.03724294,306013,3037108,Rame kholsa,Acacia catechu,,89,25,3
27.44981409,85.04112857,306408,3037784,Rame kholsa,Adina cardifolia,,76,29,3
27.44688025,85.03752661,306046,3037464,Rame kholsa,Albizia spp,,91,29,1
27.4527314,85.0447627,306772,3038101,Rame kholsa,Alnus nepalensis,,96,27,3
27.446953,85.03928534,306220,3037470,Rame kholsa,Anogeissus latifolia,,34,30,4
27.4474037,85.04304874,306593,3037514,Rame kholsa,Bombax ceiba,,54,18,1
27.44536111,85.0423901,306525,3037288,Rame kholsa,Cedrela toona,,39,30,2
27.44791341,85.0441593,306704,3037568,Rame kholsa,Abies spp,,36,23,4
27.44944951,85.04146451,306440,3037743,Rame kholsa,Acacia catechu,,29,23,3
27.44472903,85.04061509,306348,3037221,Rame kholsa,Adina cardifolia,,78,19,3
27.44544311,85.04358815,306643,3037296,Rame kholsa,Albizia spp,,97,22,2
27.45549919,85.04321512,306624,3038410,Rame kholsa,Alnus nepalensis,,23,18,2
27.45043848,85.03973149,306271,3037855,Rame kholsa,Anogeissus latifolia,,86,24,1
27.4427345,85.03752436,306039,3037005,Rame kholsa,Bombax ceiba,,54,21,1
27.44482199,85.04425129,306708,3037226,Rame kholsa,Cedrela toona,,27,16,2
27.44642352,85.04445778,306731,3037403,Rame kholsa,Dalbergia sissoo,,48,28,4
27.44557139,85.04485718,306769,3037308,Rame kholsa,Eugenia Jambolana,,19,23,4
27.45309869,85.04272937,306572,3038145,Rame kholsa,Hymenodictyon excelsum,,70,20,4
27.44341692,85.04451702,306731,3037070,Rame kholsa,Lagerstroemia parviflora,,24,29,2
27.44791961,85.03882212,306176,3037577,Rame kholsa,Michelia champaca,,47,22,4
27.4472304,85.04464547,306751,3037492,Rame kholsa,Pinus roxburghii,,11,16,2
27.44903122,85.0420131,306494,3037696,Rame kholsa,Pinus wallichiana,,24,21,2
27.45079949,85.04486632,306779,3037887,Rame kholsa,Quercus spp,,31,26,4
27.44955378,85.04531715,306821,3037748,Rame kholsa,Schima wallichii,,25,19,1
27.44922154,85.03935081,306231,3037721,Rame kholsa,Shorea robusta,,64,26,3
27.44979927,85.0453896,306829,3037776,Rame kholsa,Terminalia alata,,51,19,1
27.45161865,85.04119806,306418,3037984,Rame kholsa,Trewia nudiflora,,28,22,4
27.44934497,85.040535,306348,3037733,Rame kholsa,Tsuga spp,,90,21,2
27.4435617,85.04375737,306657,3037087,Rame kholsa,Terai spp,,96,19,3
27.45509067,85.04169981,306473,3038368,Rame kholsa,Hill spp,,57,19,3
27.44558181,85.04516007,306799,3037309,Rame kholsa,Abies spp,,74,16,3
27.4470046,85.03747663,306042,3037478,Rame kholsa,Acacia catechu,,11,20,4
27.44876336,85.03860671,306157,3037671,Rame kholsa,Adina cardifolia,,45,20,3
27.44891448,85.04517324,306806,3037678,Rame kholsa,Albizia spp,,21,20,3
27.45450708,85.04227313,306529,3038302,Rame kholsa,Alnus nepalensis,,25,23,1
27.44602925,85.04627603,306910,3037356,Rame kholsa,Anogeissus latifolia,,11,26,2
27.44919598,85.04376419,306667,3037711,Rame kholsa,Bombax ceiba,,82,27,3
27.44316943,85.04401012,306681,3037043,Rame kholsa,Cedrela toona,,54,15,1
27.45231201,85.04464305,306759,3038055,Rame kholsa,Dalbergia sissoo,,53,26,2
27.4440525,85.04168814,306453,3037145,Rame kholsa,Eugenia Jambolana,,60,21,3
27.44189329,85.03696853,305983,3036913,Rame kholsa,Hymenodictyon excelsum,,37,18,3
27.45105698,85.04176649,306473,3037921,Rame kholsa,Lagerstroemia parviflora,,88,16,2
27.45078021,85.04327753,306622,3037887,Rame kholsa,Michelia champaca,,33,24,1
27.4467443,85.04075826,306366,3037444,Rame kholsa,Pinus roxburghii,,38,20,3
27.44707494,85.04418362,306705,3037476,Rame kholsa,Pinus wallichiana,,74,23,2
27.44631167,85.04693684,306976,3037387,Rame kholsa,Quercus spp,,84,19,4
27.44655195,85.04496092,306781,3037416,Rame kholsa,Schima wallichii,,58,23,2
27.44736988,85.04209507,306499,3037511,Rame kholsa,Shorea robusta,,31,20,3
27.44933204,85.0451328,306803,3037724,Rame kholsa,Terminalia alata,,72,21,3
27.45018265,85.0426676,306560,3037822,Rame kholsa,Trewia nudiflora,,37,15,3
27.44672273,85.04225299,306513,3037440,Rame kholsa,Tsuga spp,,42,15,2
27.44730309,85.04406681,306694,3037501,Rame kholsa,Terai spp,,45,17,1
27.44738991,85.04622498,306907,3037507,Rame kholsa,Hill spp,,44,16,4
27.44527163,85.04382819,306667,3037276,Rame kholsa,Abies spp,,20,26,4
27.45191827,85.04058358,306357,3038018,Rame kholsa,Acacia catechu,,43,16,3
27.43991231,85.03781971,306063,3036692,Rame kholsa,Adina cardifolia,,54,26,4
27.44721621,85.04737699,307021,3037486,Rame kholsa,Albizia spp,,63,30,2
27.45083552,85.04562445,306854,3037890,Rame kholsa,Alnus nepalensis,,16,23,1
27.45019799,85.04112273,306408,3037826,Rame kholsa,Anogeissus latifolia,,14,26,2
27.45148467,85.04138725,306436,3037968,Rame kholsa,Bombax ceiba,,68,18,4
27.44640813,85.04379932,306666,3037402,Rame kholsa,Cedrela toona,,69,25,4
27.45097011,85.04010646,306309,3037913,Rame kholsa,Abies spp,,63,28,3
27.44974042,85.04609185,306898,3037768,Rame kholsa,Acacia catechu,,82,24,4
27.44937457,85.04218368,306511,3037733,Rame kholsa,Adina cardifolia,,22,15,4
27.45392439,85.04416186,306715,3038234,Rame kholsa,Albizia spp,,52,19,2
27.43894808,85.03678817,305960,3036587,Rame kholsa,Alnus nepalensis,,77,15,2
27.4430554,85.04704244,306980,3037026,Rame kholsa,Anogeissus latifolia,,71,29,3
27.45081071,85.04386398,306680,3037890,Rame kholsa,Bombax ceiba,,62,23,2
27.44355287,85.03986197,306271,3037092,Rame kholsa,Cedrela toona,,20,15,2
27.44902036,85.04705522,306992,3037687,Rame kholsa,Dalbergia sissoo,,29,26,4
27.45103222,85.04257252,306552,3037917,Rame kholsa,Eugenia Jambolana,,24,27,1
27.44289037,85.03687162,305975,3037023,Rame kholsa,Hymenodictyon excelsum,,87,27,2
27.4536803,85.04217067,306517,3038211,Rame kholsa,Lagerstroemia parviflora,,26,21,4
27.45481738,85.04281281,306583,3038336,Rame kholsa,Michelia champaca,,84,16,4
27.45056074,85.04649619,306940,3037858,Rame kholsa,Pinus roxburghii,,16,15,2
27.44897218,85.04231782,306524,3037689,Rame kholsa,Pinus wallichiana,,64,21,3
27.45326322,85.04185129,306485,3038165,Rame kholsa,Quercus spp,,36,23,4
27.44335833,85.0399995,306285,3037070,Rame kholsa,Schima wallichii,,58,27,2
27.43884796,85.03632424,305914,3036576,Rame kholsa,Shorea robusta,,20,28,4
27.44507496,85.04690703,306971,3037250,Rame kholsa,Terminalia alata,,45,22,4
27.44696653,85.03897749,306190,3037472,Rame kholsa,Trewia nudiflora,,18,25,1
27.45274109,85.04349565,306647,3038104,Rame kholsa,Tsuga spp,,38,18,2
27.44439943,85.04354298,306637,3037180,Rame kholsa,Terai spp,,78,21,4
27.45161647,85.04400948,306696,3037979,Rame kholsa,Hill spp,,95,27,1
27.44079949,85.03765163,306048,3036790,Rame kholsa,Abies spp,,62,26,2
27.44897319,85.0471743,307004,3037681,Rame kholsa,Acacia catechu,,97,21,4
27.4465949,85.04222431,306510,3037425,Rame kholsa,Adina cardifolia,,30,30,4
27.44705001,85.04430534,306717,3037473,Rame kholsa,Albizia spp,,70,22,1
27.44268267,85.03969377,306253,3036996,Rame kholsa,Alnus nepalensis,,59,23,1
27.44437372,85.04674517,306953,3037172,Rame kholsa,Anogeissus latifolia,,71,17,2
27.44913563,85.04737921,307024,3037699,Rame kholsa,Bombax ceiba,,77,20,1
27.43878138,85.03664627,305945,3036568,Rame kholsa,Cedrela toona,,52,29,4
27.44570487,85.03871131,306161,3037332,Rame kholsa,Dalbergia sissoo,,92,19,1
27.44544647,85.0405485,306343,3037301,Rame kholsa,Eugenia Jambolana,,76,23,1
27.44350143,85.03875136,306162,3037088,Rame kholsa,Hymenodictyon excelsum,,66,29,1
27.44250182,85.03894439,306179,3036977,Rame kholsa,Lagerstroemia parviflora,,26,23,1
27.44824928,85.04215063,306506,3037609,Rame kholsa,Michelia champaca,,27,29,3
27.44983164,85.04629026,306918,3037778,Rame kholsa,Pinus roxburghii,,26,26,1
27.44702235,85.04567222,306852,3037467,Rame kholsa,Pinus wallichiana,,69,16,2
27.44376262,85.03758347,306047,3037119,Rame kholsa,Quercus spp,,37,26,2
27.44443883,85.03967183,306254,3037190,Rame kholsa,Schima wallichii,,46,23,3
27.44771782,85.04455725,306743,3037546,Rame kholsa,Shorea robusta,,82,16,1
27.45084493,85.04435599,306728,3037893,Rame kholsa,Terminalia alata,,68,18,3
27.44465108,85.04456563,306738,3037206,Rame kholsa,Trewia nudiflora,,98,15,3
27.44401759,85.04503882,306784,3037135,Rame kholsa,Tsuga spp,,73,27,1
27.45309921,85.04487879,306784,3038142,Rame kholsa,Terai spp,,48,25,3
27.44747535,85.04654417,306939,3037516,Rame kholsa,Hill spp,,24,20,2
27.44680442,85.04131527,306421,3037450,Rame kholsa,Abies spp,,54,22,3
27.45172978,85.04498217,306792,3037990,Rame kholsa,Acacia catechu,,84,22,2
27.44763372,85.04035693,306328,3037543,Rame kholsa,Adina cardifolia,,34,22,1
27.44653923,85.03810577,306103,3037426,Rame kholsa,Albizia spp,,12,19,1
27.44786061,85.04420571,306708,3037563,Rame kholsa,Alnus nepalensis,,99,16,2
27.44402425,85.04377647,306659,3037138,Rame kholsa,Anogeissus latifolia,,71,21,2
27.44806956,85.0401453,306307,3037592,Rame kholsa,Bombax ceiba,,30,15,2
27.44888113,85.04631831,306919,3037672,Rame kholsa,Cedrela toona,,91,29,3
27.45197035,85.04528898,306823,3038016,Rame kholsa,Abies spp,,26,22,2
27.44678263,85.03765622,306059,3037453,Rame kholsa,Acacia catechu,,59,16,3
27.44700303,85.03932583,306225,3037475,Rame kholsa,Adina cardifolia,,88,23,2
27.44359924,85.04388337,306669,3037091,Rame kholsa,Albizia spp,,55,15,4
27.4473228,85.03981661,306274,3037510,Rame kholsa,Alnus nepalensis,,53,20,1
27.44596099,85.03767149,306059,3037362,Rame kholsa,Anogeissus latifolia,,89,19,4
27.45239516,85.04378528,306675,3038066,Rame kholsa,Bombax ceiba,,21,23,2
27.43835642,85.03619469,305900,3036522,Rame kholsa,Cedrela toona,,31,15,4
27.45058637,85.03996079,306294,3037871,Rame kholsa,Dalbergia sissoo,,94,29,2
27.4496528,85.04203537,306497,3037765,Rame kholsa,Eugenia Jambolana,,94,20,3
27.45161399,85.04033416,306332,3037984,Rame kholsa,Hymenodictyon excelsum,,92,22,2
27.44901457,85.04534522,306823,3037689,Rame kholsa,Lagerstroemia parviflora,,82,28,4
